10.153.27.174 - - [18/May/2009:15:54:10 +0800] "GET /eFID/index.do?locale=en_US HTTP/1.1" 200 22403
10.153.27.174 - - [18/May/2009:15:54:11 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:54:11 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:54:11 +0800] "GET /eFID/ HTTP/1.1" 200 22403
10.153.27.174 - - [18/May/2009:15:54:17 +0800] "POST /eFID/j_security_check HTTP/1.1" 302 -
10.153.27.174 - - [18/May/2009:15:54:17 +0800] "GET /eFID/index.do HTTP/1.1" 200 26364
10.153.27.174 - - [18/May/2009:15:54:18 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:54:18 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:54:18 +0800] "GET /eFID/ HTTP/1.1" 200 20652
10.153.27.174 - - [18/May/2009:15:54:20 +0800] "POST /eFID/dwr/call/plaincall/MenuService.selectLevel1.dwr HTTP/1.1" 200 257
10.153.27.174 - - [18/May/2009:15:54:21 +0800] "GET /eFID/B110.do?action=getCategory&redirect=today HTTP/1.1" 200 34470
10.153.27.174 - - [18/May/2009:15:54:22 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/ HTTP/1.1" 200 34501
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/images/down.gif HTTP/1.1" 200 823
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/images/split_left.gif HTTP/1.1" 200 854
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/ContentPane.js HTTP/1.1" 200 13535
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/DropdownDatePicker.js HTTP/1.1" 200 4400
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/DropdownContainer.js HTTP/1.1" 200 2812
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/PopupContainer.js HTTP/1.1" 200 8584
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/html/selection.js HTTP/1.1" 200 9178
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/DatePicker.js HTTP/1.1" 200 20057
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/date/common.js HTTP/1.1" 200 8316
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/date/format.js HTTP/1.1" 200 18990
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/date/supplemental.js HTTP/1.1" 200 1848
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/i18n/common.js HTTP/1.1" 200 1234
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/i18n/calendar/nls/zh-tw/gregorian.js HTTP/1.1" 200 2001
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/i18n/calendar/nls/zh/gregorianExtras.js HTTP/1.1" 200 308
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/date/serialize.js HTTP/1.1" 200 4097
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/html/__package__.js HTTP/1.1" 200 372
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/nls/DropdownDatePicker.js HTTP/1.1" 200 300
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dateIcon.gif HTTP/1.1" 200 392
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpMonthBg.png HTTP/1.1" 200 169
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpCurveTR.png HTTP/1.1" 200 295
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/decrementMonth.png HTTP/1.1" 200 180
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/decrementMonth.png HTTP/1.1" 200 180
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpCurveBL.png HTTP/1.1" 200 280
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/incrementMonth.png HTTP/1.1" 200 181
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/incrementMonth.png HTTP/1.1" 200 181
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/decrementMonth.png HTTP/1.1" 200 180
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpYearBg.png HTTP/1.1" 200 142
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/decrementMonth.png HTTP/1.1" 200 180
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpCurveTL.png HTTP/1.1" 200 305
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpMonthBg.png HTTP/1.1" 200 169
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpCurveTR.png HTTP/1.1" 200 295
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpBg.gif HTTP/1.1" 200 522
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpVertLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpVertLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpVertLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpVertLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpVertLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpVertLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpVertLine.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpHorizLineFoot.gif HTTP/1.1" 200 43
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/dpCurveBR.png HTTP/1.1" 200 275
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/incrementMonth.png HTTP/1.1" 200 181
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/incrementMonth.png HTTP/1.1" 200 181
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/decrementMonth.png HTTP/1.1" 200 180
10.153.27.174 - - [18/May/2009:15:54:23 +0800] "GET /eFID/scripts/dojo/src/widget/templates/images/decrementMonth.png HTTP/1.1" 200 180
10.153.27.174 - - [18/May/2009:15:54:24 +0800] "POST /eFID/dwr/call/plaincall/MenuService.getCustomMenus.dwr HTTP/1.1" 200 8639
10.153.27.174 - - [18/May/2009:15:54:24 +0800] "GET /eFID/images/category-expend.gif HTTP/1.1" 200 838
10.153.27.174 - - [18/May/2009:15:54:24 +0800] "GET /eFID/B110.do?action=showTodayNews&pageSize=20&page=1 HTTP/1.1" 200 143
10.153.27.174 - - [18/May/2009:15:54:28 +0800] "GET /eFID/index.do?locale=zh_CN HTTP/1.1" 200 34498
10.153.27.174 - - [18/May/2009:15:54:29 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:54:29 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:54:29 +0800] "GET /eFID/ HTTP/1.1" 200 34498
10.153.27.174 - - [18/May/2009:15:54:29 +0800] "POST /eFID/dwr/call/plaincall/MenuService.getCustomMenus.dwr HTTP/1.1" 200 8639
10.153.27.174 - - [18/May/2009:15:54:32 +0800] "GET /eFID/index.do?locale=zh_TW HTTP/1.1" 200 34498
10.153.27.174 - - [18/May/2009:15:54:32 +0800] "GET /eFID/dwr/engine.js HTTP/1.1" 200 46056
10.153.27.174 - - [18/May/2009:15:54:33 +0800] "GET /eFID/dwr/interface/MenuService.js HTTP/1.1" 200 1318
10.153.27.174 - - [18/May/2009:15:54:33 +0800] "GET /eFID/ HTTP/1.1" 200 34498
10.153.27.174 - - [18/May/2009:15:54:33 +0800] "POST /eFID/dwr/call/plaincall/MenuService.getCustomMenus.dwr HTTP/1.1" 200 8639
